EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,SECTOR,SIZE_BUCKET
832623514,ATHLETES OF ACTION INC,,4006 FIRETHORN DR,MCKEES ROCKS,PA,15136,0000,03,3,1200,201902,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,B82,,Education,Micro
832643505,GREATER LOVE MINISTRIES,% CHRIS THOMAS,3353 MCROBERTS RD,PITTSBURGH,PA,15234,0000,03,3,1200,202110,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,O55,,Youth Development,Micro
832671737,SWISSVALE MILE,% SARAH ANSELL,PO BOX 8354,PITTSBURGH,PA,15218,0000,03,3,1000,201902,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,S12,,Community Development,Micro
832682999,412 AMBASSADORS,,1537 S NEGLEY AVE,PITTSBURGH,PA,15217,0000,03,3,1000,202401,1,03,000000000,1,01,,0,0,00,1,12,,,,N62,,Recreation & Sports,Unknown
832683509,UPMC,% CORPORATE TAX DEPARTMENT,600 GRANT ST FL 56,PITTSBURGH,PA,15219,9707,03,9,1000,198301,1,17,000000000,1,01,,0,0,01,0,06,,,,E220,UPMC LOCUM CLINICIANS,Health,Unknown
832695145,CANONSBURG LAKE RESTORATION AND IMP ASSN,,1534 GRANDIN AVE,DORMONT,PA,15216,0000,03,3,1000,201907,1,15,000000000,1,01,202312,4,1,02,0,12,241511.0,118.0,118.0,C32,,Environment,Micro
832767910,PITTSBURGH PIONEER ELITE,% TANYA GARNER,834 COLLINS AVE APT 2,PITTSBURGH,PA,15206,0000,03,3,1000,201902,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,N62,,Recreation & Sports,Micro
832810223,J KEILMAN DUDLEY CHARITABLE TR,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201907,1,04,000000000,2,01,202312,6,4,00,1,12,2557787.0,254522.0,,X99,,Religion,Medium
832820721,TWO SPRINGS MEDIA,% PHOEBE SHENG,PO BOX 81518,PITTSBURGH,PA,15217,0000,03,3,1000,202004,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,X20,,Religion,Micro
832839129,AURORA VALLEY FOUNDATION,% JON KINOL,650 WASHINGTON RD STE 1000,PITTSBURGH,PA,15228,0000,03,3,1000,201910,1,04,000000000,1,01,202312,5,4,00,1,12,654044.0,180325.0,,T20,,Philanthropy & Foundations,Small
832847653,PENNSYLVANIA ULTIMATE,,100 43RD ST STE 111,PITTSBURGH,PA,15201,0000,03,3,1000,202009,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,N60,PA ULTIMATE,Recreation & Sports,Micro
832853128,EDENS FARM,% ANNALISA GIBBS,910 BRADDOCK AVE,BRADDOCK,PA,15104,0000,03,3,1000,201909,1,15,000000000,1,01,202312,2,3,01,0,12,21890.0,67041.0,67041.0,P99,,Human Services,Small
832853668,ALINAS LIGHT,,136 NOTTINGHAM DR,PITTSBURGH,PA,15205,0000,03,3,1200,201902,1,15,000000000,1,01,202312,3,3,01,0,12,70539.0,73644.0,49662.0,B82,,Education,Small
832859857,FAMILY WINS,% DENNIS P PATTYN,302 CANTERBURY DR,MOON TOWNSHIP,PA,15108,0000,03,3,1000,201905,1,15,000000000,1,01,202312,4,4,01,0,12,473951.0,197911.0,186261.0,P40,,Human Services,Small
832877710,MARYS MIX FUND,,2 QUEENS CT,PITTSBURGH,PA,15238,0000,03,3,1000,201903,1,15,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,T50,,Philanthropy & Foundations,Micro
832888537,ALLEGIANT HUMAN SERVICES,,6101 BABCOCK BLVD,PITTSBURGH,PA,15237,0000,03,3,1000,201905,1,15,000000000,1,01,202312,6,6,01,0,12,2144257.0,1928500.0,1928500.0,E31,,Health,Large
832938086,SALEM HOME-COMING ASSOCIATION,,3030 WIGGINS ST,PITTSBURGH,PA,15219,0000,03,3,1700,202411,1,16,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,A23,,Arts & Culture,Micro
832942934,WHO ME YEAH YOU INC,% ROBERT OLIVER,2513 WHITE TAIL LANE SUITE 101,WHITE OAK,PA,15131,0000,03,3,1500,201902,1,15,000000000,1,01,202409,0,0,02,0,09,0.0,0.0,0.0,,,Unknown,Micro
832958195,ALLIANCE OF MODERN PET PROFESSIONALS,% NATALIE MARSHALL,106 MOUNTAIN DR,CARNEGIE,PA,15106,0000,03,3,2700,202209,1,04,000000000,5,01,202312,1,1,00,1,12,9798.0,6585.0,,A03,,Arts & Culture,Micro
832978857,COMMUNITY CODES,,6938 MCPHERSON BLVD,PITTSBURGH,PA,15208,0000,03,3,1200,201902,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,O53,,Youth Development,Micro
832983764,KRAUSE COMMONS CONDOMINIUM ASSOCIATION,% LINDA METROPULOS,5824 FORWARD AVE,PITTSBURGH,PA,15217,0000,03,3,1000,201906,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,L02,,Housing & Shelter,Micro
832991686,KEYSTONE SAFETY FOUNDATION,,2867 AMY DR,SOUTH PARK,PA,15129,0000,03,3,8000,201903,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,U40,,Science & Technology,Micro
833010523,DORIS E STACKPOLE FOUNDATION,% C ERIC PFEIL,C ERIC PFEIL 625 LIBERTY AVE,PITTSBURGH,PA,15222,0000,03,3,1000,202203,1,04,000000000,2,01,202312,7,6,00,1,12,9550583.0,2455907.0,,T22,,Philanthropy & Foundations,Large
833027874,JEFFERSON HILLS FIRE & RESCUE INC,% JOHN THATCHER,357 REGIS AVE STE 4,PITTSBURGH,PA,15236,0000,03,3,1000,201908,1,15,000000000,1,01,202412,4,4,01,0,12,250710.0,266481.0,231712.0,W20,,Public Benefit,Medium
833055771,JEFFERSON HILLS FIRE & RESCUE RELIEF ASSOCIATION,% JOHN THATCHER,357 REGIS AVE STE 4,PITTSBURGH,PA,15236,0000,03,3,1000,201912,1,15,000000000,1,01,202412,4,3,01,0,12,269590.0,81777.0,81777.0,M24,,Public Safety,Small
833066601,PITTSBURGH SAFE BOATING COUNCIL INC,,300 WATERFRONT DR,PITTSBURGH,PA,15222,0000,03,3,1200,201902,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,N67,,Recreation & Sports,Micro
833078132,FRATERNAL ORDER OF POLICE FORT PITT LODGE NO 1 RETIREE MEDICAL TRUST,% CHARLES W BREITSMAN,401 LIBERTY AVE STE 1625,PITTSBURGH,PA,15222,0000,09,3,1000,202103,2,00,000000000,2,01,202312,7,6,01,0,12,5428190.0,2334741.0,1988674.0,Y43,,Mutual Benefit,Large
833095299,THEOS VILLAGE THE TBCK FOUNDATION,,PO BOX 13220,PITTSBURGH,PA,15243,0000,03,3,1000,201906,1,15,000000000,1,01,202312,5,4,01,0,12,570135.0,268612.0,268612.0,G99,,Diseases & Disorders,Medium
833099903,BIO-ELECTRIC QUANTUM HEALTH COALITION INC,,20 CEDAR BLVD STE 300,PITTSBURGH,PA,15228,0000,07,3,1000,202001,2,00,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,N50,,Recreation & Sports,Micro
833123637,KEEPING RELATIONSHIPS REAL,% PAUL WOOD,PO BOX 81702,PITTSBURGH,PA,15217,0000,03,3,2000,202006,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,,,Unknown,Micro
833153037,TRUE NORTH CHURCH,% JUSTIN STEVEN DOSCH,206 SIEBERT ROAD,PITTSBURGH,PA,15237,0000,03,3,7000,201910,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,,Religion,Unknown
833191729,PEOPLE ORGANIZED RESPECTFULLY TOGETHER,% WILLIAM MEEKINS JR,1406 CORNELL ST,MCKEESPORT,PA,15132,0000,03,3,1000,201905,1,15,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,P20,,Human Services,Micro
833210853,NURSE PORTFOLIO CREDENTIALING COMMISSION INC,% CATHERINE A MARCUM,461 COCHRAN ROAD BOX 246,PITTSBURGH,PA,15228,0000,03,3,1280,201907,1,16,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,G03,,Diseases & Disorders,Micro
833215803,SIGMA ALPHA OMEGA CHRISTIAN SORORITY INC,% UNIVERSITY OF PITTSBURGH,3959 5TH AVE,PITTSBURGH,PA,15213,5652,07,9,1000,201011,2,00,000000000,5,01,202212,0,0,02,0,12,0.0,0.0,0.0,B83,SIGMA ALPHA OMEGA BETA THETA CHAPTE,Education,Micro
833219674,RESTORE 22 INC,% RENEE CALLAHAN,240 PINE DR,MOON TOWNSHIP,PA,15108,0000,03,3,1000,201906,1,15,000000000,1,01,202312,2,2,02,0,12,13491.0,24844.0,19120.0,W30,,Public Benefit,Micro
833226714,A STREET CALLED STRAIGHT MINISTRIES,% PASTOR TILMON MOYE JR,PO BOX 40274,PITTSBURGH,PA,15201,0000,03,3,7000,202206,1,10,000000000,1,01,202312,0,0,06,0,12,0.0,0.0,0.0,X20,STRAIGHT STREET,Religion,Micro
833228925,STEEL CITY K9 EMERGENCY RESPONSE TEAM,% CARRIELLA HALAS,1415 MANOR AVE,MCKEESPORT,PA,15132,0000,03,3,1000,201905,1,16,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,M23,STEEL CITY K9 ERT,Public Safety,Micro
833255765,URBAN REACH FOUNDATION,% BRANDON D CONEY,437 TURRETT ST,PITTSBURGH,PA,15206,0000,03,3,1200,202409,1,21,000000000,1,01,,0,0,02,0,06,,,,B29,,Education,Unknown
833275268,HILL CITY HOLDINGS INC,% PASTOR ZACK BLAIR,307 MERCHANT LN,PITTSBURGH,PA,15205,0000,03,3,1278,202309,1,15,000000000,1,01,202412,1,0,02,0,12,1.0,0.0,0.0,X20,,Religion,Micro
833280659,D W D TRINITY PRAYER WARRIORS MINISTRIES,% MINISTER DELISA COLEMAN,3518 CAMPUS ST,PITTSBURGH,PA,15212,0000,03,3,1270,202006,1,15,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,P99,TRINITY PRAYER WARRIORS-PITTSBURGH,Human Services,Micro
833320576,TAPAS TALKS,,PO BOX 371,SEWICKLEY,PA,15143,0000,03,3,1000,201903,1,16,000000000,1,01,202406,0,0,02,0,06,0.0,0.0,0.0,S80,,Community Development,Micro
833330920,AHEPA 156 PHILANTHROPIC SOCIETY INC,,613 WOODWARD AVENUE,MCKEES ROCKS,PA,15136,0000,03,3,1380,201903,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,L22,,Housing & Shelter,Micro
833344803,DTCARE,% CAMRON DEISS,301 MOON CLINTON RD,MOON TOWNSHIP,PA,15108,0000,03,3,1250,201903,1,16,000000000,1,01,202312,8,8,01,0,12,15730814.0,49562378.0,47999750.0,J20,,Employment,Major
833375835,CAUCASIAN OVCHARKA RESCUE & REHOME,,10 SEDGWICK ST,PITTSBURGH,PA,15209,0000,03,3,1000,201903,1,15,000000000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,D20,,Animal Welfare,Micro
833388896,OFF THE CURB INC,,461 COCHRAN ROAD SUITE 110,PITTSBURGH,PA,15228,0000,03,3,1000,201905,1,16,000000000,1,01,202212,0,0,02,0,12,0.0,0.0,0.0,C27,,Environment,Micro
833394843,HEALTH REVELATIONS INC,,142 GILMORE DR,PITTSBURGH,PA,15235,0000,03,3,1000,201903,1,15,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,E01,,Health,Micro
833415931,FRIENDSHIP GARDEN GAME DEVELOPERS COORPORATION,% JACOB ROSENBLOOM,945 WILLIAM PENN CT,PITTSBURGH,PA,15221,0000,03,3,1000,201903,1,16,000000000,1,01,202401,0,0,02,0,01,0.0,0.0,0.0,T01,,Philanthropy & Foundations,Micro
833424533,CHABAD OF SQUIRREL HILL INC,% YISROEL ALTEIN,1700 BEECHWOOD BLVD,PITTSBURGH,PA,15217,0000,03,3,1270,201908,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,,Religion,Unknown
833443112,CASEYS CLUBHOUSE FOUNDATION INC,,600 TROTWOOD CIR,PITTSBURGH,PA,15241,0000,03,3,1000,201908,1,03,000000000,1,01,202312,5,4,00,1,12,975268.0,142642.0,,T23,,Philanthropy & Foundations,Small
833476763,REEL DREAM CATCHERS INC,,711 WIL TARA DR,PITTSBURGH,PA,15236,0000,03,3,1000,201904,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,N11,,Recreation & Sports,Micro
833486824,OPEN UP,% MARISSA VOGEL,3711 BUTLER ST,PITTSBURGH,PA,15201,0000,03,3,2000,201903,1,15,000000000,1,01,202312,4,4,01,0,12,115555.0,404048.0,404048.0,B28,,Education,Medium
833531104,GARFIELD COMMUNITY LAND INC,,113 N PACIFIC AVE,PITTSBURGH,PA,15224,0000,03,3,1000,202406,1,15,000000000,1,01,,0,0,02,0,12,,,,L25,,Housing & Shelter,Unknown
833536558,RED LANTERN BIKE SHOP,% GREGORY C MICHAELS,125 SHAW AVE,TURTLE CREEK,PA,15145,0000,03,3,1000,201903,1,16,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,P50,,Human Services,Micro
833543666,REALTY THINKING,,9725 FRANKSTOWN RD,PENN HILLS,PA,15235,0000,03,3,1200,202103,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,P20,,Human Services,Micro
833611307,MUNHALL COMMUNITY BAND,% MARJORY BATES,PO BOX 3003,MUNHALL,PA,15120,0000,03,3,1200,201905,1,16,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,A6C,,Arts & Culture,Micro
833620599,PETERRY CHARITABLE FOUNDATION,% PAUL A ROSSI,50 SECO RD STE A,MONROEVILLE,PA,15146,0000,03,3,1238,201904,1,04,000000000,1,01,202312,4,4,00,1,12,338242.0,111153.0,,T50,,Philanthropy & Foundations,Small
833638932,TEAM PACHAMAMA - AFFILIATE CHAPEL OF ALLIANCE OF DIVINE LOVE,% KEVIN MAY,44 TIMBERLINE CT,PITTSBURGH,PA,15217,3054,03,9,7000,197702,1,10,000000000,5,01,,0,0,01,0,12,,,,,1930 TEAM PACHAMAMA,Unknown,Unknown
833668055,CONGREGATION OF THE SISTERS OF MERCIFUL JESUS,% VALERIE WALETKA,1118 CHISLETT STREET,PITTSBURGH,PA,15206,0928,03,9,1700,194603,1,10,031150120,5,01,202212,3,4,13,0,06,76164.0,105454.0,105454.0,X20,,Religion,Small
833712504,RELIGIOUS SUPPORT FUND,% SCHNEIDER DOWNS AND CO INC,1 PPG PL STE 1700,PITTSBURGH,PA,15222,0000,03,3,1000,201909,1,04,000000000,1,01,202312,8,6,00,1,12,11584794.0,3158310.0,,T20,,Philanthropy & Foundations,Large
833712626,SCHATZY,% SCHNEIDER DOWNS AND CO INC,1 PPG PL STE 1700,PITTSBURGH,PA,15222,0000,03,3,1700,201909,1,04,000000000,1,01,202312,8,6,00,1,12,14073216.0,2675633.0,,X90,,Religion,Large
833723943,ARJUN KASHMAG FOUNDATION,,406 JAMESBOROUGH DR,PITTSBURGH,PA,15238,0000,03,3,1000,201908,1,04,000000000,1,01,202312,5,4,00,1,12,951497.0,265145.0,,T20,,Philanthropy & Foundations,Medium
833857213,ESPE FAMILY FOUNDATION,% NICHOLAS HOLLAND,444 LIBERTY AVE STE 2100,PITTSBURGH,PA,15222,0000,03,3,1200,202001,1,04,000000000,1,01,202312,1,1,00,1,12,1.0,1.0,,P20,,Human Services,Micro
833872921,MCKEES POINT DEVELOPMENT GROUP,% OFFICE OF THE MAYOR,500 FIFTH AVENUE,MCKEESPORT,PA,15132,0000,03,3,1000,201905,1,15,000000000,1,01,202312,5,3,02,0,12,647055.0,39292.0,39292.0,S31,,Community Development,Micro
833874885,UTOPIA PROJECTS INC,% SYLVESTER OMEJE,232 LEHR AVE,PITTSBURGH,PA,15223,0000,03,3,1200,202402,1,15,000000000,1,01,202411,0,0,02,0,11,0.0,0.0,0.0,A23,,Arts & Culture,Micro
833878828,BRENTWOOD VFW POST 1810 VETERANS OF FOREIGN WARS OF THE U S INC,% CARE OF POST QUARTERMASTER,3801 SAW MILL RUN BLVD,PITTSBURGH,PA,15227,0000,19,3,1000,202001,1,00,000000000,1,01,202312,3,4,01,0,12,51674.0,195000.0,195000.0,W30,,Public Benefit,Small
833903551,DELTA TAU DELTA FRATERNITY,% DELTA TAU DELTA - GAMMA SIGMA,3959 5TH AVE,PITTSBURGH,PA,15213,0124,07,9,1000,194009,2,00,036000000,5,01,202407,0,0,02,0,07,0.0,0.0,0.0,,GAMMA SIGMA CHAPTER,Unknown,Micro
833931936,CHAOS BASKETBALL,,314 BRAZIL ST,PITTSBURGH,PA,15227,0000,03,3,1000,202004,1,16,000000000,5,01,202503,0,0,02,0,03,0.0,0.0,0.0,N62,,Recreation & Sports,Micro
833933758,CRAFTON HERITAGE,% CRYSTAL BOEHM,PO BOX 44178,PITTSBURGH,PA,15205,0000,03,3,1000,201905,1,16,000000000,1,01,202312,1,1,02,0,12,9583.0,2939.0,2939.0,A80,,Arts & Culture,Micro
833953647,PETHAPPYLIFE,,1511 NAPOLEON ST,PITTSBURGH,PA,15216,0000,03,3,1000,201911,1,15,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,D20,,Animal Welfare,Micro
833955707,SOUTH PARK EDUCATION FOUNDATION,% PATRICK HARRIGAN,2005 EAGLE RIDGE DR,SOUTH PARK,PA,15129,0000,03,3,1200,201907,1,15,000000000,1,01,202106,0,0,02,0,06,0.0,0.0,0.0,B82,,Education,Micro
833980679,SUNDAYS BREAD INCLUSIVE CATHOLIC WORSHIP COMMUNITY ASSOCIATION,% GERALDINE LOCOCO,3421 BRIGHTON RD,PITTSBURGH,PA,15212,0000,03,3,1700,201907,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,X99,,Religion,Micro
833990059,SCENT WITH LOVE PITTSBURGH,% SHANNON HALDEMAN,1415 HETZEL ST,PITTSBURGH,PA,15212,0000,03,3,1000,202211,1,16,000000000,1,01,202404,0,0,02,0,04,0.0,0.0,0.0,P58,,Human Services,Micro
834045218,PEACE INITIATIVE INC,% CORPORATION SERVICE COMPANY,420 FT DUQUESNE BLVD STE 1900,PITTSBURGH,PA,15222,0000,03,3,1000,201912,1,15,000000000,1,01,202312,4,1,02,0,12,149556.0,8049.0,8049.0,M40,,Public Safety,Micro
834094435,HEBRON COMMUNITY CENTER INC,% CRAIG BALL,10460 FRANKSTOWN RD,PITTSBURGH,PA,15235,0000,03,3,1000,201904,1,15,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,N31,,Recreation & Sports,Micro
834098305,SAFETY NET OF HOPE,% TIMOTHY MCCUNE,3339 BOOKMAN AVE,BRENTWOOD,PA,15227,0000,03,3,1000,202412,1,15,000000000,1,01,,0,0,02,0,12,,,,E86,,Health,Unknown
834106796,PITTSBURGH BIRTH PROJECT,% NATALIE WATSON,715 ROSEWOOD DR,PITTSBURGH,PA,15239,0000,03,3,1000,202303,1,16,000000000,5,01,,0,0,02,0,12,,,,E01,,Health,Unknown
834161997,APALA PITTSBURGH,% SABRINA LIU,151 FORT PITT BLVD APT 1102,PITTSBURGH,PA,15222,0000,03,3,1200,201907,1,16,000000000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,J40,,Employment,Micro
834332242,412 ANIMAL RESCUE,% KELLI RODRIGUEZ,529 NORTH AVE,VERONA,PA,15147,0000,03,3,1400,202002,1,15,000000000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,D20,,Animal Welfare,Micro
834432964,ETNA COMMUNITY ORGANIZATION,,19 HIGH ST,ETNA,PA,15223,0000,03,3,1200,202003,1,15,000000000,1,01,202312,4,4,01,0,12,444694.0,250903.0,237867.0,T31,,Philanthropy & Foundations,Medium
834462305,MUSACOR LLC,,332 1ST ST,ASPINWALL,PA,15215,0000,03,3,1200,201909,1,03,000000000,1,01,202312,3,3,00,1,12,67765.0,41910.0,,A68,PENNY A BRILL SOLE MBR,Arts & Culture,Micro
834482515,ENDSICKNESS,% MATTHEW NEDIN,5544 WILKINS AVE,PITTSBURGH,PA,15217,0000,03,3,1200,201906,1,15,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,E19,,Health,Micro
834491061,GARDEN HOME MINISTRIES,% SHARLENE DOMINICK,PO BOX 99656,PITTSBURGH,PA,15233,0000,03,3,1000,202004,1,15,000000000,1,01,202312,1,3,01,0,12,5139.0,82850.0,82850.0,F30,,Mental Health & Crisis,Small
834492955,KINGDOM CULTURE MINISTRIES,,121 6TH ST,MCKEESPORT,PA,15132,0000,03,3,7000,202109,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,,Religion,Unknown
834549170,OBLOCK PSSO,,440 PRESQUE ISLE DR,PITTSBURGH,PA,15239,0000,03,3,1000,201905,1,16,000000000,1,01,202306,0,0,02,0,06,0.0,0.0,0.0,B94,,Education,Micro
834601888,STEEL CITY CODES,,1427 N SHEVLIN CT,SEWICKLEY,PA,15143,0000,03,3,2000,201911,1,16,000000000,1,01,202212,0,0,02,0,12,0.0,0.0,0.0,B99,,Education,Micro
834637124,SAINT FRANCIS XAVIER FNE GROUP,% JOHN MATTHEW KAUFMAN,738 BELLAIRE AVE,PITTSBURGH,PA,15226,0000,03,3,1200,202102,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,O40,FNE FRANCIS XAVIER,Youth Development,Micro
834662153,BROCHA VEHATZLOCHA,% OLGA PRESMAN,5870 PHILLIPS AVE,PITTSBURGH,PA,15217,0000,03,3,7000,202108,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,,Religion,Unknown
834666513,PARENT BOOSTER USA INC,% ANITA SMITH,313 HOLIDAY PARK DR,PITTSBURGH,PA,15239,5271,03,9,2100,200510,1,16,000000000,1,01,202407,0,0,02,0,07,0.0,0.0,0.0,B112,HOLIDAY PARK PTO INC,Education,Micro
834672711,CITY OF BRIDGES FOUNDATION,% YASIN ATIK,1459 CRANE AVE,PITTSBURGH,PA,15220,0000,03,3,1270,202002,1,15,000000000,1,01,202312,2,4,01,0,12,22468.0,193351.0,193351.0,A23,,Arts & Culture,Small
834696890,GAUCHER COMMUNITY ALLIANCE,,5255 FAIR OAKS ST,PITTSBURGH,PA,15217,0000,03,3,1200,201912,1,15,000000000,1,01,202312,4,4,01,0,12,292600.0,268783.0,268783.0,G20,,Diseases & Disorders,Medium
834698935,GENERATIONS COMMUNITY CENTER,,114 LILY DR,GLENSHAW,PA,15116,0000,03,3,1000,201908,1,15,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,S20,,Community Development,Micro
834702439,CREATED TO REIGN,,7037 MOUNT VERNON ST,PITTSBURGH,PA,15208,0000,03,3,1250,202303,1,16,000000000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,S20,,Community Development,Micro
834703133,JOHN FRANCIS OYLER & NANCY LEE VICTORIA FLECK OYLER FOUNDATION,% IMAGINARY NUMBERS LLC,PO BOX 264,SEWICKLEY,PA,15143,0000,03,3,1000,201908,1,04,000000000,1,01,202312,6,4,00,1,12,2802539.0,144670.0,,T99,,Philanthropy & Foundations,Small
834713622,PITTSBURGH VEGAN ORGANIZATION,% ELLIE GORDON,PO BOX 8147,PITTSBURGH,PA,15217,0000,03,3,1240,202001,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,D03,PITTSBURGH VEGAN ASSOCIATION,Animal Welfare,Micro
836151744,ALICE KOLB TAX EXEMPT CHARITABLE TR,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201810,1,04,000000000,2,01,202312,6,5,00,1,12,2062652.0,704800.0,,T208,,Philanthropy & Foundations,Medium
836185617,POST-RETIREMENT BENEFIT TR FOR SHARED RETIREES,% ONCOR ELECTRIC DELIVERY COMPANY L,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,202005,2,00,000000000,2,01,202312,6,8,01,0,12,3748079.0,38548751.0,20550291.0,Y43,,Mutual Benefit,Major
836192651,MATTHEWS INTERNATIONAL CORPORATION SUPPLEMENTAL UNEMPLOYMENT BENEFIT,% LAUREN CHEREVKA,TWO NORTH SHORE CENTER,PITTSBURGH,PA,15212,0000,17,3,1000,201904,2,00,000000000,2,01,202312,0,5,01,0,12,0.0,637220.0,637220.0,Y24,,Mutual Benefit,Medium
836222129,PACIFIC GAS & ELECTRIC COMPANY POSTRETIREMENT LIFE INS PLAN TR,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,202208,0,00,000000000,2,01,202312,9,8,01,0,12,291828203.0,26583368.0,9477067.0,,,Unknown,Major
836393591,HONE AND COX FOUNDATION,% PNC BANK NA TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,202007,1,04,000000000,2,01,202312,7,6,00,1,12,9714732.0,4547766.0,,T20,,Philanthropy & Foundations,Large
836572470,PUBLIC SERVICE ENTERPRISE GROUP INCORPORATED WELFARE TR,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,202006,2,00,000000000,2,01,202312,8,4,01,0,12,13925429.0,253945.0,196341.0,Y24,,Mutual Benefit,Medium
840404262,THE UNION PRINTERS HOME FOUNDATION,% DONALD MCCONNELL,322 N SHORE DR STE 200,PITTSBURGH,PA,15212,0000,03,3,1000,202401,1,04,150000000,1,01,202312,7,6,00,1,12,6214254.0,3343267.0,,T21,,Philanthropy & Foundations,Large
840745204,COLORADO SPEECH-LANGUAGE-HEARING ASSOCIATION,,700 MCKNIGHT PARK DR STE 708,PITTSBURGH,PA,15237,0000,06,3,2000,197405,2,00,205000000,1,01,202312,3,3,01,0,12,60584.0,66240.0,66240.0,,,Unknown,Small
840905955,THE LORDS EARTH CHURCH INC,,618 FORELAND ST,PITTSBURGH,PA,15212,0000,03,3,7000,200901,1,10,000000000,1,01,202012,0,0,06,0,12,0.0,0.0,0.0,X11,,Religion,Micro
841658772,COMMUNITY AT HOLY FAMILY MANOR INC,% ROSEMARY L CORSETTI ATTORNEY,301 NAZARETH WAY,PITTSBURGH,PA,15229,0928,03,9,1700,194603,1,15,031150120,5,01,202312,6,7,01,0,12,2497286.0,5281253.0,5274506.0,,,Unknown,Large
841663629,APPLESTONE FOUNDATION INC,% MICHAEL J MORAN,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200511,1,04,000000000,0,01,202406,7,6,00,1,06,5979750.0,2998582.0,,T20,,Philanthropy & Foundations,Large
841702805,TRIEDSTONE BAPTIST CHURCH,% ALBERTA J SHEALEY,18 HARRIET ST,RANKIN,PA,15104,0000,03,3,7000,201003,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,,Religion,Unknown
841745875,YOU HAVE THE POWER,% SALOAM BEY,7424 WASHINGTON AVE,PITTSBURGH,PA,15218,0000,03,3,1200,202312,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,P20,,Human Services,Micro
